verdict	cle	chambre	amendement	sort	auteur	article	formule	dossier	subdivision	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	27df91e73a1e20af	assemblee	2874	Adopté	LE GOUVERNEMENT	L331-1	modifié	JORFDOLE000026795365	ART. 22	Après l’alinéa 17, insérer les trois alinéas suivants : « 5° bis L’article L. 331‑1 est ainsi modifié : « a) À la première phrase du deuxième alinéa, les mots : « responsable départemental de la direction générale des finances publiques chargé de la gestion publique » sont remplacés par les mots : « directeur départemental des finances publiques » ; « b) Le même alinéa est complété par une phrase ainsi rédigée : « Les modalités de remplacement de ce dernier, en cas d'empêchement, sont fixées par décret. » ; » .	L331-1 (1993-07-27) Il est institué, dans chaque département, au moins une commission d'examen des situations de surendettement des particuliers. La commission comprend le représentant de l'Etat dans le département, président, le trésorier-payeur général, vice-président, le représentant local de la Banque de France, qui en assure le secré […]		juste		agent:claude-sonnet-5	agent:claude-sonnet-5		Le 5° bis dispose : « L'article L. 331-1 est ainsi modifié : a) ... les mots ... sont remplacés ... ; b) Le même alinéa est complété ... » — modification directe du texte de l'article. Amendement discuté en 2013 (loi de séparation bancaire) : l'article L. 331-1 alors en vigueur est la lignée 1 (1993-2016), qui est bien celle visée.	Le 5° bis dispose : « L'article L. 331-1 est ainsi modifié : a) ... sont remplacés ... ; b) Le même alinéa est complété ... » — modification directe et datée (DGFiP, vers 2013) de la lignée en vigueur (1993-2016), seule active à l'époque.		2026-09-21
juste	2817366764bc1c7e	assemblee	4287	Adopté	M. Frédéric Barbier	L121-79-4	rédigé	JORFDOLE000027383756	ART. 64	Après l’alinéa 6, insérer les six alinéas suivants : « VII bis. – La section 9 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi modifiée : « 1° au premier alinéa de l’article L. 121‑79‑2, le montant : « 15 000 € » est remplacé par le montant : « 150 000 € » ; « 2° Au premier alinéa de l’article L. 121‑79‑3, le montant : « 30 000 € » est remplacé par le montant : « 300 000 € » ; « 3° L’article L. 121‑79‑4 est ainsi rédigé : « Art. L. 121‑79‑4. - Les personnes physiques déclarées coupables de l’une des infractions prévues par les articles L. 121‑79‑1 et L. 121‑79‑2 e […]	L121-79-4 (2010-01-01) Les personnes morales coupables de l'une des infractions prévues par les articles L. 121-79-1 et L. 121-79-2 encourent également les peines complémentaires mentionnées à l'article 131-39 du code pénal.		juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«3° L'article L. 121-79-4 est ainsi rédigé : Art. L. 121-79-4. - Les personnes physiques déclarées coupables...» réécrit intégralement l'article, qui visait auparavant les personnes morales. Seule lignée existante pour ce numéro.	Le 3° dispose : « L'article L. 121-79-4 est ainsi rédigé : Art. L. 121-79-4. - Les personnes physiques déclarées coupables... » — réécriture totale de l'article, seule lignée existante (2010-2016).		2026-09-21
juste	287a0b2a4e69fd7a	senat	17568	Adopté	M. Martial BOURQUIN	L121-37	rédigés	JORFDOLE000027383756	Article 72 quater	Alinéas 8 à 11 Remplacer ces alinéas par six alinéas ainsi rédigés : I bis. – Les articles L. 121-36 et L. 121-37 du code de la consommation sont ainsi rédigés : « Art. L. 121-36. - Les pratiques commerciales, mises en œuvre par les professionnels sous la forme d'opérations promotionnelles, tendant à faire naître l'espérance d'un gain attribué à chacun des participants, quelles que soient les modalités de tirage au sort ou d'intervention d’un élément aléatoire, et pour lesquelles la participation des consommateurs est conditionnée à une obligation d’achat, ne sont illicites que dans la mesure  […]	L121-37 (1993-07-27) Les documents présentant l'opération publicitaire ne doivent pas être de nature à susciter la confusion avec un document administratif ou bancaire libellé au nom du destinataire ou avec une publication de la presse d'information. Ils comportent un inventaire lisible des lots mis en jeu précisant, pour chacun d'eux, leu […]	//www.senat.fr/amendements/2012-2013/810/Amdt_691.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«Les articles L. 121-36 et L. 121-37 ... sont ainsi rédigés» suivi du texte intégral du nouvel article L. 121-37 : réécriture complète. Seule lignée existante.	« Les articles L. 121-36 et L. 121-37 ... sont ainsi rédigés : Art. L. 121-37. - Lorsque les opérations... » — réécriture de l'article, seule lignée (1993, modifiée jusqu'en 2014).		2026-09-21
juste	28c9af6aa5bab884	senat	40286	Tombé	M. LABBÉ	L121-4	complété	JORFDOLE000043701629	Article 3 bis	Compléter cet article par un paragraphe ainsi rédigé : …. – L’article L. 121‑4 du code de la consommation est complété par un trois alinéas ainsi rédigés : « 24° De faire figurer un drapeau français, une carte de France ou tout symbole représentatif de la France sur les emballages alimentaires lorsque les ingrédients primaires définis par le règlement (UE) n° 1169/2011 du Parlement européen et du Conseil du 25 octobre 2011 concernant l’information des consommateurs sur les denrées alimentaires, modifiant les règlements (CE) n° 1924/2006 et (CE) n° 1925/2006 du Parlement européen et du Conseil  […]	L121-4 (2016-07-01) Sont réputées trompeuses, au sens des articles L. 121-2 et L. 121-3, les pratiques commerciales qui ont pour objet : 1° Pour un professionnel, de se prétendre signataire d'un code de conduite alors qu'il ne l'est pas ; 2° D'afficher un certificat, un label de qualité ou un équivalent sans avoir obtenu l'autorisation né […]	//www.senat.fr/amendements/2020-2021/829/Amdt_137.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«L'article L. 121-4 du code de la consommation est complété par un trois alinéas» dont un nouveau 24° sur les symboles d'origine France : modifie bien L. 121-4. Amendement de 2021 (loi rémunération des agriculteurs) : lignée 2 (2016-2022) correcte, le sort Tombé ne change rien à ce que vise le dispositif.	« L'article L. 121-4 ... est complété par un trois alinéas ... : 24° De faire figurer un drapeau français... » — ajout direct à la lignée 2 (2016-2022), active lors du dépôt (2020-2021) ; le sort Tombé est sans incidence sur le vise.		2026-09-21
juste	28ef363df6bea7f2	senat	16538	Retiré	M. BOCQUET	L313-1	complété	JORFDOLE000026795365	art. add. après Article 17 bis B	Après l'article 17 bis B Insérer un article additionnel ainsi rédigé : L'article L. 313-1 du code de la consommation est complété par un alinéa ainsi rédigé : « Dans tous les cas, pour la détermination du taux effectif global du prêt, comme pour celle du taux effectif pris comme référence, à l'exception du coût de l'assurance emprunteur, sont ajoutés aux intérêts les frais, commissions ou rémunérations de toute nature, directs ou indirects, y compris ceux qui sont payés ou dus à des intermédiaires intervenus de quelque manière que ce soit dans l'octroi du prêt, même si ces frais, commissions o […]	L313-1 (1993-07-27) Dans tous les cas, pour la détermination du taux effectif global du prêt, comme pour celle du taux effectif pris comme référence, sont ajoutés aux intérêts les frais, commissions ou rémunérations de toute nature, directs ou indirects, y compris ceux qui sont payés ou dus à des intermédiaires intervenus de quelque maniè […]	//www.senat.fr/amendements/2012-2013/423/Amdt_105.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«L'article L. 313-1 du code de la consommation est complété par un alinéa» ajoutant une précision sur le TEG : modifie bien l'article. Amendement de 2013 (loi de séparation bancaire) : lignée 1 (1993-2016) en vigueur à l'époque.	« L'article L. 313-1 ... est complété par un alinéa ... : Dans tous les cas... » — ajout direct, lignée 1 (1993-2016) active lors du dépôt (2012-2013) ; le retrait est sans incidence.		2026-09-21
juste	2a241a5d2385ca5c	senat	26872	Rejeté	LE GOUVERNEMENT	L722-14	à la fin de	JORFDOLE000030962821	Article 18 sexies (Supprimé)	A. – Rétablir cet article dans la rédaction suivante : I. – Le livre VII du code de la consommation est ainsi modifié : 1° Au premier alinéa de l’article L. 711‑5, les références : « L. 741‑3, L. 741‑7, L. 741‑8 » sont remplacées par les références : « L. 741‑2, L. 741‑6 et L. 741‑7 » ; 2° Le second alinéa de l’article L. 711‑8 est ainsi modifié : a) Les mots : « par l’article L. 733‑1, jusqu’à l’homologation par le juge des mesures recommandées en application des articles » sont remplacés par la référence : « aux articles L. 733‑1, » ; b) Les références : « L. 733‑7, L. 733‑8 » sont remplacée […]	L722-14 (2016-07-01) Les créances figurant dans l'état d'endettement du débiteur dressé par la commission ne peuvent produire d'intérêts ou générer de pénalités de retard à compter de la date de recevabilité et jusqu'à la mise en œuvre des mesures prévues aux 1° et 2° de l'article L. 724-1 et aux articles L. 732-1, L. 733-1, L. 733-7 et L. […]	//www.senat.fr/amendements/2015-2016/840/Amdt_17.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«5° À la fin de l'article L. 722-14 ... les références : L. 733-7 et L. 733-8 sont remplacées par les références : L. 733-4 et L. 733-7» : modifie le texte même de l'article. Rejeté, mais vise bien L. 722-14 ; seule lignée (2016- ).	Le 5° dispose : « À la fin de l'article L. 722-14 ... les références : L. 733-7 et L. 733-8 sont remplacées par les références : L. 733-4 et L. 733-7 » — vérifié : la version en vigueur de L722-14 à compter du 2018-01-01 porte exactement L. 733-4 et L. 733-7, donc l'amendement, quoique rejeté, visait le changement finalement adopté.		2026-09-21
juste	2aa49a85a89b9ee5	assemblee	3076		M. Frédéric Lefebvre	L121-91	modifié	JORFDOLE000027383756	APRÈS ART. 12	La section 12 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi modifiée : 1° L’article L. 121‑87 est ainsi modifié : a) Le 14° est complété par les mots : « et d’établissement de la facture de clôture » ; b) Après le mot : « dérogé », la fin du dernier alinéa est ainsi rédigée : « à l’obligation mentionnée à la seconde phrase de l’alinéa précédent lorsque le consommateur emménage dans un site. » ; 2° L’article L. 121‑88 est ainsi modifié : a) Au début de la deuxième phrase du premier alinéa, les mots : « À la demande du consommateur, » sont supprimés ; b) Au 4°, ap […]	L121-91 (2007-07-01) Toute offre de fourniture d'électricité ou de gaz permet, au moins une fois par an, une facturation en fonction de l'énergie consommée. Les factures de fourniture de gaz naturel et d'électricité sont présentées dans les conditions fixées par un arrêté du ministre chargé de la consommation et du ministre chargé de l'éne […]		juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«3° L'article L. 121-91 est ainsi modifié : a) ... est inséré le mot naturel ; b) ... ; c) ...» : modifie bien l'article. Seule lignée existante.	Le 3° dispose : « L'article L. 121-91 est ainsi modifié : a) ... est inséré le mot naturel ... » — modification directe, seule lignée (2007-2016) active pendant les débats.		2026-09-21
juste	2aea8e6528709607	senat	29251	Irrecevable art. 45, al. 1 C (cavalier)	LE GOUVERNEMENT	L732-4	abrogé	JORFDOLE000032319792	Article 25 bis (Supprimé)	Rétablir cet article dans la rédaction suivante : I. – Le titre III du livre VII du code de la consommation est ainsi modifié : 1° À l’intitulé du chapitre I er , les mots : « de la capacité de remboursement » sont remplacés par les mots : « du montant des remboursements » ; 2° À l’article L. 731-1, les mots : « la capacité de remboursement est fixée » sont remplacés par les mots : « le montant des remboursements est fixé » ; 3° À l’article L. 732-1, après la référence : « L. 724-1 », sont insérés les mots : « et que le débiteur est propriétaire d’un bien immobilier » ; 4° L’article L. 732-3 e […]	L732-4 (2016-07-01) Lorsque la situation du débiteur, sans qu'elle soit irrémédiablement compromise au sens du deuxième alinéa de l'article L. 724-1, ne permet pas de prévoir le remboursement de la totalité de ses dettes et que la mission de conciliation de la commission paraît de ce fait manifestement vouée à l'échec, celle-ci peut, aprè […]	//www.senat.fr/amendements/2015-2016/713/Amdt_628.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«5° L'article L. 732-4 est abrogé» : abrogation explicite et sans ambiguïté. Irrecevable comme cavalier, mais la cible et la formule du dispositif restent exactes ; seule lignée.	Le 5° dispose : « L'article L. 732-4 est abrogé » — abrogation explicite, seule lignée existante ; l'irrecevabilité est sans incidence.		2026-09-21
juste	2c0b9e4c3950c081	senat	36542	Irrecevable art. 45, al. 1 C (cavalier)	M. CORBISEZ	L217-12	complété	JORFDOLE000043113774	art. add. après Article 13	Après l’article 13 Insérer un article additionnel ainsi rédigé : L’article L. 217‑12 du code de la consommation est complété par quatre alinéas ainsi rédigés : « Par dérogation au précédent alinéa, l’action résultant du défaut de conformité se prescrit par : « ‑ six ans pour les produits dont les impacts environnementaux sont principalement constatés en phase d’utilisation ; « ‑ dix ans pour les produits dont les impacts environnementaux sont principalement issus des phases de fabrication et de fin de vie. « Ces catégories de produits sont définies par décret, pris après avis de l’Agence de l’ […]	L217-12 (2016-07-01) L'action résultant du défaut de conformité se prescrit par deux ans à compter de la délivrance du bien.	//www.senat.fr/amendements/2020-2021/667/Amdt_547.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«L'article L. 217-12 ... est complété par quatre alinéas» instaurant une prescription différenciée selon les produits : modifie bien l'article. Amendement de 2021 (loi climat résilience) : lignée 2 (2016- ) en vigueur à l'époque.	« L'article L. 217-12 ... est complété par quatre alinéas ... : Par dérogation au précédent alinéa... » — ajout direct à la lignée 2 (2016-2999), en vigueur lors du dépôt (2020-2021).		2026-09-21
juste	2c31e9bf4ba88e1e	senat	38166	Adopté	LE GOUVERNEMENT	L315-9	modifié	JORFDOLE000043113774	Article 43 quater	I. – Alinéa 2 Rédiger ainsi cet alinéa : « 4° Les prêts avance mutation définis à l’article L. 315‑2 du code de la consommation et destinés à la réalisation de travaux permettant d’améliorer la performance énergétique du logement. La garantie ne peut couvrir la totalité du prêt et des intérêts. Le décret mentionné au IV fixe notamment des conditions de ressources pour les personnes bénéficiant de cette garantie ainsi que les conditions dans lesquelles l’établissement prêteur peut bénéficier d’une avance du fonds qui ne peut couvrir la totalité du montant restant dû. » II. – Compléter cet artic […]	L315-9 (2016-07-01) L'opération de prêt viager hypothécaire est conclue dans les termes d'une offre préalable comportant les mentions suivantes : 1° L'identité des parties et la date d'acceptation de l'offre ; 2° La désignation exacte du bien hypothéqué, conforme aux exigences de la publicité foncière ; 3° La valeur du bien hypothéqué est […]	//www.senat.fr/amendements/2020-2021/667/Amdt_2171.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«6° L'article L. 315-9 est ainsi modifié : a) ... sont insérés les mots ou de prêt avance mutation ; ...» : modifie bien l'article. Amendement de 2021 : lignée 2 (2016- ) correcte, la lignée 1 (2012-2017) étant l'ancien numérotage.	Le 6° dispose : « L'article L. 315-9 est ainsi modifié : a) ... sont insérés les mots ou de prêt avance mutation ... » — modification directe, lignée 2 (2016-2999) en vigueur lors du dépôt (2020-2021), la lignée 1 étant déjà abrogée.		2026-09-21
