verdict	cle	chambre	amendement	sort	auteur	article	cibles_de_l_article	vise	voie	texte	article_du_texte	subdivision	fenetre	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	0342c931c2f39c08	senat	88	Retiré	M. MIQUEL	L213-4-1	1	oui	visee	senat/leg-pjl14-530.html	22 ter a	Article 22 ter A	n, est insérée une section 2 bis ainsi rédigée : « Section 2 bis « Obsolescence programmée « Art. L. 213-4-1. - I. - L'obsolescence programmée se définit par l'ensemble des techniques par lesquelles	Alinéa 4 Rédiger ainsi cet alinéa : « Art. L. 213‑4‑1. – I. – L’obsolescence programmée se définit par tout stratagème par lequel un bien voit sa durée de vie sciemment réduite dès sa conception, limitant ainsi sa durée d’usage pour des raisons de modèle économique.	I.-L'obsolescence programmée se définit par l'ensemble des techniques par lesquelles un metteur sur le marché vise à réduire délibérément la durée de vie d'un produit pour en augmenter le taux de remplacement. II.-L'obsolescence programmée est punie d'une peine de deux ans d'emprisonnement et de 300 000 € d'amende. III […]	//www.senat.fr/amendements/2014-2015/530/Amdt_88.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif réécrit l'alinéa 4 de l'article 22 ter A du texte, qui est l'alinéa portant « Art. L. 213-4-1. – I. » : il nomme donc A et en modifie la définition, ce qui modifie bien l'article L. 213-4-1 du code de la consommation (voie visée).	Le dispositif de l'amendement 88 (retiré) réécrit l'alinéa 4 de l'article 22 ter A en nommant explicitement « Art. L. 213-4-1 », dont c'est le texte d'ouverture (I.) ; l'article 22 ter A du texte n'insère que cet article du code (cible unique). Modification nommée, pas citation, pas d'autre article visé.	2026-09-19
juste	088f7db6e1949b60	senat	32	Rejeté	Mme BRICQ	L311-8-1	4	oui	visee	senat/leg-pjl08-448.html	4	Article 4	sur le lieu de vente. » ; B. - Après l'article L. 311-8 du même code, il est inséré un article L. 311-8-1 ainsi rédigé : « Art. L. 311-8-1 . - Lorsqu'un prêteur ou un intermédiaire de crédit propose a	Rédiger comme suit le texte proposé par le B du II de cet article pour l'article L. 311‑8‑1 du code de la consommation : « Art. L. 311‑8‑1. - Le prêteur ne peut exciper du montant du crédit sollicité pour limiter l'offre de crédit proposée au consommateur. »	Lorsqu'un prêteur ou un intermédiaire de crédit propose au consommateur, sur le lieu de vente ou par un moyen de vente à distance, un contrat de crédit pour financer l'achat de biens ou de prestations de services particuliers pour un montant supérieur à un seuil fixé par décret, le consommateur doit disposer de la poss […]	//www.senat.fr/amendements/2008-2009/448/Amdt_32.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif désigne bien l'article L. 311-8-1 du code de la consommation et le réécrit (« Rédiger comme suit le texte proposé par le B du II... pour l'article L. 311-8-1 »), article que l'article 4 du texte insère. La cible correspond.	Voie visee : le dispositif de l'amendement 32 rédige comme suit le texte proposé par le B du II de l'article 4 pour l'article L. 311-8-1 du code de la consommation, article que la fenêtre confirme comme inséré après L. 311-8 par ce même B. L'amendement nomme donc bien L311-8-1 et lui apporte une rédaction, pas une simple citation.	2026-09-19
juste	0938d4d10e70b877	senat	15	Rejeté	M. SUEUR	L223-1	1	oui	visee	senat/leg-ppl19-464.html	5	Article 5	. . . Article 5 (Non modifié) Après le mot : « liste », la fin du second alinéa de l’article L. 223-1 du code de la consommation est ainsi rédigée : « , sauf lorsqu’il s’agit de sollicitations inte	Rédiger ainsi cet article : Après le mot : « liste », la fin du second alinéa de l’article L. 223‑1 du code de la consommation est ainsi rédigée : « , sauf lorsqu’il s’agit de sollicitations ayant un lien direct avec l’objet d’un contrat en cours ».	Le consommateur qui ne souhaite pas faire l'objet de prospection commerciale par voie téléphonique peut gratuitement s'inscrire sur une liste d'opposition au démarchage téléphonique. Il est interdit à un professionnel, directement ou par l'intermédiaire d'un tiers agissant pour son compte, de démarcher téléphoniquement […]	//www.senat.fr/amendements/2019-2020/464/Amdt_15.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif nomme expressément l'article L. 223-1 du code de la consommation et en réécrit la fin du second alinéa : il le modifie donc directement, et non un autre article.	Le dispositif de l'amendement 15 nomme l'article L. 223-1 du code de la consommation et le modifie (réécriture de la fin du second alinéa), pas une simple citation. L'article 5 du texte ppl19-464, que l'amendement propose de rédiger ainsi, porte exclusivement sur L. 223-1 (1 cible), conformément à la fenêtre.	2026-09-19
juste	1eae59f1f3c5916c	senat	575	Rejeté	M. CAMANI	L111-7	2	oui, par renumérotation	visee	senat/leg-pjl15-535.html	22	Article 22	'ordonnance n° 2016-301 du 14 mars 2016 précitée est ainsi modifié : 1° (Supprimé) 2° L'article L. 111-7 est ainsi modifié : a) Le premier alinéa est remplacé par huit alinéas ainsi rédigés : « Est qu	Rédiger ainsi cet article : I. – Après l’article L. 100 du code des postes et des communications électroniques, tel qu’il résulte de l’article 40 de la présente loi, sont insérés trois articles ainsi rédigés : « Art. L. 101. – On entend par opérateur de plateforme en ligne toute personne physique ou morale proposant, à titre professionnel, de manière rémunérée ou non, un service de communication en ligne reposant sur […]	Sans préjudice des obligations d'information prévues à l'article 19 de la loi n° 2004-575 du 21 juin 2004 pour la confiance dans l'économie numérique, toute personne dont l'activité consiste à mettre en relation, par voie électronique, plusieurs parties en vue de la vente d'un bien, de la fourniture d'un service ou de  […]	//www.senat.fr/amendements/2015-2016/535/Amdt_575.html	juste	faux	agent:qwen3p8-max	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	Le dispositif, relu en entier, réécrit l'article 22 : I insère L. 101 à L. 103 dans le CPCE, II dispose que « L'article L. 111-5-1 du code de la consommation est abrogé ». L. 111-5-1 est l'ancien numéro de L111-7 (renumerote_de déclarée ; texte identique entre les versions 2015-08-08 et 2016-07-01, l'ordonnance 2016-301 que l'article 22 modifie), nommé comme cible véritable — son abrogation — et non comme ancre ; L111-7 est bien l'une des cibles de l'article 22 du texte.	Le dispositif II abroge l'article L. 111-5-1 du code de la consommation, ancien numéro de L. 111-7 (renuméroté par l'ordonnance n° 2016-301 : cf. rapport l15-534-2, où « L. 111-5-1 » du texte initial est remplacé par « L. 111-7 » via l'amdt COM-277). Nommer l'ancien numéro et l'abroger, c'est bien porter sur A.	Le dispositif enregistré de l'amdts 575 ne nomme jamais l'article L. 111-7 : « Rédiger ainsi cet article » remplace l'article 22 du texte par l'insertion de trois articles (L. 101 s.) après l'article L. 100 du code des postes et des communications électroniques, un autre code. La définition d'« opérateur de plateforme en ligne » reprend celle que le texte met dans L. 111-7, mais sans viser cet article ; sous la voie visee, l'amendement vise en réalité d'autres articles (et l'article 22 du texte vise lui-même deux cibles, L. 111-7 et L. 111-6).	2026-09-19
juste	22257f44ebcf503f	senat	105	Non soutenu	M. REPENTIN	L331-5	5	oui	visee	senat/leg-pjl08-448.html	21	Article 21	onnel avec liquidation judiciaire. » ; 5° Les premier, deuxième et dernier alinéas de l'article L. 331-5 sont supprimés. Article 22 Le chapitre III du titre III du livre III du même code est ainsi mod	Rédiger comme suit le 5° de cet article : 5° L'article L. 331‑5 du code de la consommation est ainsi modifié : a) Le premier alinéa est ainsi rédigé : « La saisine du juge de l'exécution aux fins de suspensions des procédures d'exécution, peut intervenir avant la décision de recevabilité visée à l'article L. 331‑3, à l'initiative du président de la commission, du délégué de ce dernier et du représentant local de la B […]	La commission dresse l'état d'endettement du débiteur. Celui-ci est tenu de lui déclarer les éléments actifs et passifs de son patrimoine dont il a connaissance. Nonobstant toute disposition contraire, elle peut obtenir communication, auprès des administrations publiques, des établissements de crédit, des organismes de […]	//www.senat.fr/amendements/2008-2009/448/Amdt_105.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif vise expressément l'article L. 331-5 du code de la consommation et le modifie (a) premier alinéa rédigé, b) deuxième complété, c) dernier supprimé) en réécrivant le 5° de l'article 21 du texte ; l'affirmation de l'arête est donc exacte.	Le dispositif de l'amendement vise nommément « l'article L. 331-5 du code de la consommation est ainsi modifié » et réécrit son premier alinéa : il modifie bien cet article et ne se contente pas de le citer. Il remplace le 5° de l'article 21 du texte, qui régit justement L331-5 (alinéas à supprimer), et l'article du code (état d'endettement) correspond à L331-5.	2026-09-19
juste	22f57e6f13bd43db	assemblee	206	Non soutenu	Mme Laure de La Raudière	L311-17	1	oui	visee	assemblee/14-ta-commission-r1574-a0.asp	19 ter	ART. 19 TER	roit. » II. – (Non modifié) Article 19 bis A (Suppression maintenue) Article 19 ter L’article L. 311-17 du code de la consommation est ainsi rédigé : « Art. L. 311-17. – Lorsque le crédit renouvelab	Substituer aux alinéas 2 à 5 l’alinéa suivant : « Art. L. 311‑17. – Aucun crédit renouvelable ne peut être associé à une carte ouvrant droit à des avantages commerciaux et promotionnels ou à une carte de paiement. ».	Tant que l'opération n'est pas définitivement conclue, aucun paiement, sous quelque forme et à quelque titre que ce soit, ne peut être fait par le prêteur à l'emprunteur ou pour le compte de celui-ci, ni par l'emprunteur au prêteur. Pendant ce même délai, l'emprunteur ne peut non plus faire, au titre de l'opération en  […]		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Voie visée : le dispositif nomme l'article L. 311-17 du code de la consommation et en modifie le contenu, puisqu'il substitue aux alinéas 2 à 5 de l'article 19 ter du texte — qui réécrit précisément cet article — un nouvel alinéa ouverts par « Art. L. 311-17. ». L'article 19 ter ne vise que cette cible unique, donc l'amendement portait bien sur L. 311-17.	Le dispositif de l'amendement 206 (subdivision ART. 19 TER) substitue aux alinéas 2 à 5 un alinéa nommant et réécrivant l'art. L. 311-17, dont l'article 19 ter du texte propose la nouvelle rédaction ; il nomme donc L311-17 et le modifie. L'article 19 ter ne réécrit que L311-17 (1 cible), conforme à la fenêtre.	2026-09-19
juste	3081ed225258dddb	assemblee	441	Rejeté	Mme Michèle Bonneton	L111-3	12	non	visee	assemblee/14-ta-commission-r1574-a0.asp	4	ART. 4	de prévoyance et unions régies par le titre III du livre IX du code de la sécurité sociale. « Art. L. 111-3. – Le fabricant ou l’importateur de biens meubles informe le vendeur professionnel de la pé	Rédiger ainsi les alinéas 12 et 13 : « Art. L 111‑3. – A compter du 1er janvier 2015, le fabricant ou l’importateur est tenu de fournir au consommateur, sur simple demande, les pièces détachées et les notices indispensables à la réparation et à l’utilisation du bien vendu. Les pièces détachées sont disponibles sur le marché dans un délai d’un mois et pendant une période minimale de cinq ans à compter de la mise sur l […]	Les dispositions des deux articles précédents s'appliquent sans préjudice des dispositions plus favorables aux consommateurs qui soumettent certaines activités à des règles particulières en ce qui concerne l'information du consommateur.		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif « Rédiger ainsi les alinéas 12 et 13 » du texte ART. 4 réécrit exactement les deux alinéas de l'art. L. 111-3 du code de la consommation (vérifié en comptant les alinéas de l'article 4 : 12 = L. 111-3, 13 = son second alinéa) ; l'amendement nomme et modifie donc bien L. 111-3.	Le dispositif de l'amendement 441 dit « Rédiger ainsi les alinéas 12 et 13 : Art. L 111-3 – … » ; dans l'article 4 du texte, l'alinéa 12 ouvre précisément « Art. L. 111-3. – Le fabricant ou l'importateur… » et l'alinéa 13 en est le second alinéa (comptage vérifié). L'amendement nomme donc L111-3 du code de la consommation et le modifie (rédaction intégrale de ses deux alinéas).	2026-09-19
juste	38b5e7d504d8b1c8	assemblee	295	Retiré	M. Philippe Kemel	L311-4	7	oui	visee	assemblee/14-ta-commission-r0707-a0.asp	18	ART. 18	rticle 18 I. – Le code de la consommation est ainsi modifié : 1° Le dernier alinéa de l’article L. 311-4 est supprimé ; 2° Après le même article L. 311-4, il est inséré un article L. 311-4-1 ainsi réd	Après l’alinéa 2, insérer les deux alinéas suivants : « 1° bis Après l'avant-dernier alinéa de l’article L. 311‑4 du code de la consommation, est inséré un alinéa ainsi rédigé : « Afin d’assurer une information claire et transparente de l’emprunteur, les produits d’assurance offerts par les établissements bancaires et établissements spécialisés sont classés en grandes catégories possédant chacune des caractéristiques […]	Toute publicité faite, reçue ou perçue en France qui, quel que soit son support, porte sur l'une des opérations de crédit visées à l'article L. 311-2, doit : 1° Préciser l'identité du prêteur, la nature, l'objet et la durée de l'opération proposée ainsi que le coût total et, s'il y a lieu, le taux effectif global du cr […]		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Voie visée : le dispositif nomme expressément l'article L. 311-4 du code de la consommation et y insère un alinéa, ce qui le modifie bien ; l'article 18 du texte porte effectivement sur ce même code (suppression du dernier alinéa de L. 311-4 et insertion de L. 311-4-1). L'arête est donc exacte.	Le dispositif nomme expressément l'article L. 311-4 et le modifie : « Après l'avant-dernier alinéa de l'article L. 311‑4 du code de la consommation, est inséré un alinéa ainsi rédigé… ». L'insertion complète bien l'article du code (pas une simple citation), et l'article 18 du texte gouverne bien le code de la consommation (1° supprime le dernier alinéa de L. 311-4), ce qui rend cohérente l'insertion après l'avant-dernier alinéa.	2026-09-19
juste	3a71b73e3eaab6a9	assemblee	89	Rejeté	M. Nicolas Sansu	L312-8	8	non	visee	assemblee/14-ta-commission-r1091-a0.asp	18	ART. 18	proposées. Un arrêté fixe le format de cette fiche ainsi que son contenu. » ; 4° bis L’article L. 312-8 est complété par un alinéa ainsi rédigé : « Dans les cas où l’emprunteur présente un autre cont	Après l’alinéa 20, insérer les deux alinéas suivants : « 4° bis A Le 4° de l’article L. 312‑8 est ainsi rédigé : « 4° Énonce les assurances et, en donnant une évaluation de leur coût, les stipulations et les sûretés réelles ou personnelles exigées, qui conditionnent la conclusion du prêt ; » ;» .	L'offre définie à l'article précédent : 1° Mentionne l'identité des parties, et éventuellement des cautions déclarées ; 2° Précise la nature, l'objet, les modalités du prêt, notamment celles qui sont relatives aux dates et conditions de mise à disposition des fonds ainsi qu'à l'échéancier des amortissements ; 3° Indiqu […]		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif vise explicitement L. 312-8 et réécrit son 4° (« Le 4° de l'article L. 312‑8 est ainsi rédigé »), et le texte art. 18 modifie bien ce même article (ligne 1716 du corpus). L'attribution par voie « visée » est donc établie.	Le dispositif nomme l'article L. 312-8 et le modifie (« Le 4° de l'article L. 312-8 est ainsi rédigé »), ce n'est pas une simple citation, et il ne vise aucun autre article. L'article du fonds (« L'offre définie à l'article précédent… ») confirme qu'il s'agit bien de L312-8 du code de la consommation.	2026-09-19
juste	3ef9e2da0b08cd4d	assemblee	2097	Non soutenu	Mme Annick Le Loch	L112-13	1	oui	visee	assemblee/14-ta-commission-r2673-a0.asp	5	ART. 5	e chapitre II du titre Ier du livre Ier du code de la consommation est complété par un article L. 112-13 ainsi rédigé : « Art. L. 112-13. – Les conditions dans lesquelles la déclaration nutritionnell	I. – Rédiger ainsi l’alinéa 2 : « Le chapitre II du titre Ier du livre Ier du code de la consommation est complété par un article L. 112‑13 ainsi rédigé : ». II. – En conséquence, à l’alinéa 3, substituer à la référence : « Art. L. 3232‑8 » la référence : « Art. L 112‑13 ». III. – En conséquence, supprimer les alinéas 5 et 6.	Les conditions dans lesquelles la déclaration nutritionnelle obligatoire prévue par le règlement (UE) n° 1169/2011 du Parlement européen et du Conseil, du 25 octobre 2011, concernant l'information des consommateurs sur les denrées alimentaires, modifiant les règlements (CE) n° 1924/2006 et (CE) n° 1925/2006 du Parlemen […]		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif nomme expressément l'article L. 112-13 du code de la consommation (« est complété par un article L. 112‑13 ainsi rédigé », puis substitution de la référence « Art. L. 3232‑8 » par « Art. L 112‑13 ») et en réécrit le contenu ; l'article 5 du texte est l'instruction qui insère/modifie cet article (cible unique suivie). Voie visée vérifiée : nommée et modifiée, pas seulement citée.	Le dispositif réécrit l'alinéa qui crée l'article L. 112-13 dans le code de la consommation (I) et renumérote vers L. 112-13 le contenu substantiel par la substitution « Art. L. 3232-8 » → « Art. L 112-13 » (II) : il nomme et modifie bien L112-13, sans se borner à le citer ni viser un autre article.	2026-09-19
